Time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gesture
1.662,-2.7941327,-0.30053246,-0.1548498,-0.86394066,0.50845367,0.21195191,jog
1.672,-3.2491326,-0.23382503,-0.1684294,-0.80774105,0.46813658,0.21683884,jog
1.683,-3.5076303,-0.3483721,-0.006916076,-0.73382634,0.3661221,0.20645413,jog
1.692,-3.6046505,-0.7172187,-0.7546458,-0.744211,0.23051003,0.21439537,jog
1.702,-3.6096044,-1.2267083,-0.6172265,-0.69656354,0.16636917,0.22172576,jog
1.712,-2.9488606,-1.0979395,-0.13106619,-0.6195945,0.10833696,0.16247183,jog
1.722,-2.5326276,-1.1052692,0.019048959,-0.55728626,0.08084803,0.083670214,jog
1.732,-2.301137,-1.1082244,0.08754036,-0.50169754,0.038087457,0.009144653,jog
1.742,-2.304738,-1.0527599,0.24316752,-0.45221743,0.035643995,-0.056828797,jog
1.752,-2.448732,-0.9014777,0.40989015,-0.3947961,0.028313614,-0.10264368,jog
1.762,-2.452867,-0.99765515,0.233399,-0.34287253,-0.051709734,-0.13990647,jog
1.772,-2.396295,-1.0124257,0.52200496,-0.27079046,-0.20870209,-0.18266703,jog
1.785,-2.1380382,-0.94571805,0.8213012,-0.22253211,-0.29361236,-0.22298414,jog
1.792,-1.7796412,-0.8458759,0.9102789,-0.19137798,-0.34859022,-0.27490768,jog
1.802,-1.5772743,-0.72987896,0.98479897,-0.1767172,-0.37119225,-0.31583565,jog
1.812,-1.4195309,-0.58688253,0.9938538,-0.16205645,-0.37791178,-0.3451572,jog
1.822,-1.149436,-0.52796394,0.94189095,-0.15594779,-0.40784416,-0.38180912,jog
1.832,-1.0734816,-0.623872,1.1279233,-0.15167174,-0.44693953,-0.4062437,jog
1.842,-0.92211246,-0.80630887,1.5069915,-0.15900213,-0.4897001,-0.41846102,jog
1.852,-0.6053257,-1.0604001,1.8417362,-0.16999769,-0.5165782,-0.40868717,jog
1.862,-0.016545296,-1.2105174,1.9063258,-0.17183028,-0.53979105,-0.38241997,jog
1.872,0.82380867,-0.95565736,1.924778,-0.2420798,-0.47381762,-0.37020266,jog
1.887,1.420126,-1.0605841,2.7056687,-0.19259971,-0.3296534,-0.3500441,jog
1.892,1.9316978,-1.3812134,1.8254256,-0.12968059,-0.24657574,-0.32866383,jog
1.902,1.9334841,-1.3477228,0.9517951,-0.10524598,-0.21542162,-0.2889576,jog
1.912,2.6128225,-0.37352926,0.906469,-0.014837917,-0.12379183,-0.3537093,jog
1.922,2.4512587,0.10382223,1.4550918,0.12566109,-0.17327192,-0.341492,jog
1.932,1.0699272,-1.0933448,0.71288115,0.07618101,-0.36386186,-0.15639983,jog
1.942,-0.28862286,-2.9952397,0.5672656,-0.082643956,-0.512913,0.13986982,jog
1.952,0.04751587,-3.1075377,2.7334793,-0.13517837,-0.3968486,0.3457314,jog
1.962,2.0718784,-1.9184089,5.2770376,-0.10219164,-0.064537905,0.37138775,jog
1.972,4.040413,-0.7043291,5.939902,-0.066761464,0.29709432,0.31152296,jog
1.982,4.578623,-0.21607697,5.396332,0.04869207,0.5670967,0.28342316,jog
1.992,4.269099,-0.8021751,2.82053,0.22278866,0.50662106,0.3194642,jog
2.002,3.7353897,-1.9949155,-1.8802129,0.2429472,0.027091883,0.43613946,jog
2.012,3.31808,-3.115627,-4.5610266,0.118941575,-0.22824979,0.5778602,jog
2.022,2.9373665,-2.6221676,-0.8523054,0.2203452,0.26655108,0.53937566,jog
2.032,3.5933619,-0.6831261,-1.2012557,0.45552832,0.8352666,0.35367265,jog
2.042,2.242262,-0.4086001,-4.562371,0.5050084,0.9696569,0.23455393,jog
2.052,0.6382265,-0.049922228,-5.7105193,0.4598044,0.8511491,0.21195191,jog
2.062,-0.33511734,0.18317002,-6.044003,0.38466796,0.31236595,0.26631892,jog
2.072,-0.59222317,0.5303261,-5.3811817,0.2429472,0.041141786,0.29625133,jog
2.082,0.047905922,1.9162847,-2.741199,0.22767559,-0.08408559,0.24982555,jog
2.093,1.198739,2.9071054,-0.5477263,0.33091182,-0.025442526,0.06412253,jog
2.102,1.5345726,2.6807487,-0.44145784,0.43414804,0.003879003,-0.13196522,jog
2.112,1.3523474,1.6141692,-1.3754952,0.50073236,-0.10913107,-0.24986222,jog
2.122,1.5686884,0.4885378,-1.4569291,0.5581537,-0.23191497,-0.3329399,jog
2.132,1.4999828,-0.48303866,-0.62250006,0.65650296,-0.28689286,-0.37325698,jog
2.142,1.2953281,-0.8427733,0.19979367,0.7188112,-0.18304576,-0.3787548,jog
2.152,0.91488934,-0.722069,0.7807237,0.74691105,0.03625486,-0.36287227,jog
2.162,0.35595417,-0.42132407,0.7835469,0.7725674,0.24822512,-0.34760064,jog
2.172,-0.5311756,-0.2563094,0.2006377,0.7829521,0.35818085,-0.33049643,jog
2.182,-1.4929886,-0.075096905,-0.4176181,0.7908933,0.36184606,-0.3396594,jog
2.195,-2.4390922,0.1541729,-0.76333237,0.8018889,0.29831606,-0.3622614,jog
2.202,-3.4022079,0.33000875,-1.0299393,0.7298068,0.21768185,-0.34821153,jog
2.212,-3.9512377,0.6206046,-0.6876637,0.73102856,0.17858645,-0.33782682,jog
2.222,-4.195101,1.0028884,-0.8551935,0.73041767,0.10711523,-0.32316604,jog
2.232,-4.682347,1.0595334,-1.5118489,0.68887883,-0.013225224,-0.26879904,jog
2.242,-4.9055815,1.1277239,-1.9886973,0.6467291,-0.20137173,-0.19610608,jog
2.252,-4.6878657,1.261808,-2.1351883,0.61924016,-0.41212022,-0.14173907,jog
2.262,-4.263478,1.235265,-1.5498633,0.6094664,-0.5477323,-0.090426385,jog
2.272,-3.9115105,0.9597757,-0.6028484,0.5856426,-0.5868277,-0.023842072,jog
2.282,-3.2136364,1.0446508,-9.48E-04,0.542882,-0.56178224,0.033579264,jog
2.296,-2.5040164,1.1835382,0.47608083,0.5062301,-0.5110804,0.09772011,jog
2.302,-2.100017,1.1604022,0.95649934,0.4787412,-0.4145637,0.16369356,jog
2.312,-1.6296225,1.3420035,1.1047878,0.45003054,-0.34125984,0.2278344,jog
2.322,-1.5694275,1.1621608,1.0808102,0.39505267,-0.26123652,0.30969036,jog
2.332,-1.4213953,1.0289507,0.94125444,0.36756372,-0.2141999,0.37871814,jog
2.342,-1.5135212,0.75234926,0.6763807,0.37122893,-0.2826168,0.43125254,jog
2.352,-1.4926109,0.4348651,0.71894443,0.38833314,-0.37485743,0.44835675,jog
2.362,-1.3180542,0.14165163,1.0357021,0.4439219,-0.48175886,0.45446542,jog
2.372,-1.0017462,-0.23307854,1.1693618,0.47324342,-0.5758321,0.47645655,jog
2.382,-0.17481709,-0.44406068,1.510311,0.4879042,-0.6271448,0.5100542,jog
2.392,0.9903536,-0.37048304,2.07122,0.5343299,-0.61737096,0.5094433,jog
2.402,2.0049314,-0.1279763,2.1233332,0.5679275,-0.5465106,0.5027238,jog
2.412,2.916544,0.4076211,1.7636563,0.55143416,-0.4212832,0.49905857,jog
2.422,3.477106,0.64629203,1.6485388,0.53555167,-0.2752864,0.49050647,jog
2.432,3.1624403,-0.014100313,1.3534224,0.49401283,-0.048655406,0.5253258,jog
2.442,2.9138317,-0.02959913,0.24391864,0.36023337,0.18225166,0.5601451,jog
2.452,3.3139086,1.7648388,-0.07002397,0.23011905,0.019761503,0.37077686,jog
2.462,3.6552467,3.9102337,1.4343717,0.23867115,-0.070646554,0.22172576,jog
2.472,3.1964712,4.5458584,3.4471757,0.29853597,-0.18304576,-0.10814148,jog
2.482,2.1442242,2.8376813,4.8154817,0.3913875,-0.114017986,-0.34943324,jog
2.492,1.285408,0.38436997,5.2700353,0.46774563,0.020372368,-0.26146865,jog
2.503,1.1767111,-1.5819598,5.531144,0.5605971,0.20485368,-0.13135436,jog
2.512,1.8294144,-2.5215793,4.857896,0.5538776,0.46935835,-0.078819945,jog
2.522,2.8500671,-1.2816684,1.099505,0.44758707,0.49867985,-0.077598214,jog
2.532,4.0794363,1.1437776,-2.6823003,0.34435084,0.17369956,-0.16006503,jog
2.542,6.9962225,4.47012,-5.45011,0.05235726,0.054580823,-0.4398413,jog
2.552,7.1934576,5.502569,-4.9536376,-0.32332486,0.5292231,-0.61454874,jog
2.562,3.775033,4.555621,-4.2806473,-0.6525813,0.89574224,-0.5943902,jog
2.572,3.4299412,4.269122,-6.793491,-0.89875996,0.77051485,-0.6646397,jog
2.582,3.218933,3.4098775,-6.719028,-0.9622899,0.59153134,-0.740387,jog
2.592,1.2602787,1.6832267,-4.7208543,-0.97939414,0.6257398,-0.6591419,jog
2.606,-1.435483,-1.1356156,-3.5168357,-0.94640744,0.5909205,-0.5009278,jog
2.612,-1.6342735,-1.9280199,-3.094,-0.82667786,0.3942219,-0.34271374,jog
2.622,-1.5637035,-2.391121,-2.9938095,-0.7765869,0.24944684,-0.09470244,jog
2.632,-1.2069464,-2.2431018,-3.147516,-0.86027545,0.18102992,0.09772011,jog
2.642,-0.20349693,-1.70999,-3.1790783,-0.98122674,0.08084803,0.25104728,jog
2.652,0.897233,-0.9414617,-2.5622623,-1.0691913,0.017928906,0.31213382,jog
2.662,1.5339279,-0.48012125,-1.6599838,-1.1131736,0.008765928,0.30969036,jog
2.672,1.4935064,-0.45318985,-0.7831203,-1.1418842,0.07718284,0.30969036,jog
2.682,1.148283,-0.6433027,0.11707448,-1.1412734,0.21340579,0.31640986,jog
2.692,0.6287317,-0.9354491,0.5778145,-1.1040106,0.36917642,0.32190767,jog
2.707,-0.12148094,-1.1060205,0.50155663,-1.0581957,0.49684724,0.31702074,jog
2.712,-0.9359379,-1.1359963,0.11991233,-1.002607,0.55915546,0.30113825,jog
2.722,-1.8206582,-1.1780992,-0.14773206,-0.94946176,0.5890879,0.28342316,jog
2.732,-2.5446062,-1.0203445,-0.3990829,-0.8682167,0.55976635,0.2492147,jog
2.742,-3.1762624,-0.83302736,-0.95908296,-0.82240176,0.4614171,0.21806057,jog
2.752,-3.7386389,-0.657741,-1.2166665,-0.8046867,0.3502396,0.2015672,jog
2.762,-3.8822455,-0.57020915,-1.0911462,-0.75215226,0.14743233,0.17652173,jog
2.772,-3.7343016,-0.6065585,-0.87128663,-0.676405,0.033811405,0.15147625,jog
2.782,-3.5590615,-0.7525108,-0.55110246,-0.63181186,-0.027885988,0.12581992,jog
2.792,-3.0331826,-0.7980929,-0.30322367,-0.59088385,-0.08591819,0.08305935,jog
2.802,-2.6380382,-0.78491914,-0.08186931,-0.5633949,-0.11646145,0.08305935,jog
2.812,-2.1914458,-0.54438627,0.4607488,-0.5279648,-0.06270531,-0.06110485,jog
2.822,-1.8930621,-0.6044889,0.8618822,-0.49436715,-0.016279548,-0.13013263,jog
2.832,-1.705226,-0.70280164,0.75050974,-0.47848463,0.024037555,-0.1851105,jog
2.842,-1.8145542,-0.6744897,0.9091122,-0.44183272,0.04175265,-0.2358123,jog
2.852,-1.7745256,-0.6543265,0.82674134,-0.4100677,0.013041981,-0.28223807,jog
2.862,-1.8257494,-0.70130605,0.8981062,-0.36425284,-0.022999067,-0.3256095,jog
2.872,-1.9155984,-0.6772373,0.9324118,-0.30927494,-0.06881396,-0.37325698,jog
2.882,-2.120624,-0.36432117,0.56886137,-0.25246447,-0.13173309,-0.41785017,jog
2.892,-2.1262054,-0.4142301,0.37785017,-0.21153653,-0.222752,-0.4490043,jog
2.902,-1.9045448,-0.6856469,0.31872165,-0.17854981,-0.408455,-0.48260188,jog
2.914,-1.4460163,-1.0047855,0.6349585,-0.17549548,-0.52635205,-0.5064256,jog
2.922,-1.0962276,-1.3252577,1.3728747,-0.16511077,-0.5911038,-0.5070365,jog
2.932,-0.65137005,-1.4256973,1.7406642,-0.2103148,-0.5660583,-0.49481916,jog
2.942,-0.31865025,-1.4631048,2.1618857,-0.2610166,-0.535515,-0.45633468,jog
2.952,0.43098354,-1.3220896,2.4264154,-0.27995342,-0.4457178,-0.40990892,jog
2.962,1.3197203,-1.3149599,2.4030843,-0.2384146,-0.3296534,-0.37753305,jog
2.972,1.9176912,-1.4200592,1.6972629,-0.17793894,-0.26795602,-0.34393546,jog
2.982,2.0572872,-1.2821921,1.2458119,-0.15961298,-0.24168882,-0.29140106,jog
2.992,2.234148,-0.8933879,1.5478823,-0.15839125,-0.18243489,-0.24131009,jog
3.002,2.1214209,-0.5703094,2.3487663,-0.12479366,-0.061483577,-0.1851105,jog
3.016,1.914299,-0.54452646,2.703485,-0.07897876,0.0478613,-0.12646744,jog
3.022,1.4585743,-1.042195,2.4167023,-0.08875261,0.052748226,-0.036670238,jog
3.032,1.2201738,-1.5419296,2.7466772,-0.13273491,0.020372368,0.076339826,jog
3.042,1.3512993,-1.7002579,3.6270173,-0.17060857,0.05641342,0.20584325,jog
3.052,1.6128168,-1.6395779,4.239909,-0.19382145,0.19813415,0.24432777,jog
3.062,1.8239384,-1.4072471,4.437492,-0.20054096,0.32763758,0.23699738,jog
3.072,1.8288841,-1.062776,4.225973,-0.20970394,0.4363716,0.18812817,jog
3.082,1.6189995,-0.40425122,3.420354,-0.26223832,0.46263883,0.09405492,jog
3.092,1.069233,-0.1323263,1.5517406,-0.3221031,0.4015523,0.039687917,jog
3.102,1.0168505,-0.7083316,-1.3654835,-0.30988583,0.23784041,0.060457334,jog
3.112,1.7214708,-1.8892212,-4.14464,-0.23413855,-0.10424414,0.17957605,jog
3.122,2.3394766,-2.7589364,-5.364161,-0.10646771,-0.31682524,0.3261837,jog
3.132,2.7443895,-1.9559674,-1.9865924,0.18674761,0.07168505,0.37505293,jog
3.142,2.468587,-1.5413651,-0.33133268,0.51111704,0.42720863,0.48684126,jog
3.152,2.0016804,-1.5948129,-3.4789288,0.61924016,0.43392813,0.6395576,jog
3.162,1.3436775,-1.8387792,-5.4039774,0.6265706,0.28304443,0.7574546,jog
3.172,1.4027157,0.6607448,-3.15992,0.55143416,0.31908548,0.7073636,jog
3.182,2.4842749,2.4319744,-2.8401885,0.4347589,0.42109996,0.5448735,jog
3.192,3.1755972,3.7260242,-2.5948937,0.37855932,0.29648346,0.09772011,jog
3.202,2.9930534,4.0753527,-2.4487135,0.366342,0.16942349,-0.18755396,jog
3.212,2.2181368,3.2043738,-2.3294904,0.37733757,0.0215941,-0.35248756,jog
3.222,1.6012983,1.7866006,-1.7757881,0.39749613,-0.086529054,-0.4135741,jog
3.232,1.4248657,0.45811552,-0.47635555,0.46530217,-0.0963029,-0.4398413,jog
3.242,1.1900272,-0.57855153,0.5952122,0.56670576,-0.027885988,-0.43923044,jog
3.252,0.83265877,-1.0979152,0.9167682,0.6455074,0.11444562,-0.4239588,jog
3.262,0.16942883,-1.1531463,0.9152515,0.7120917,0.26288587,-0.4135741,jog
3.272,-0.68757534,-0.87421405,0.41779578,0.7664587,0.33863318,-0.41296324,jog
3.282,-1.6311665,-0.5731033,0.13461477,0.8299887,0.3398549,-0.41968274,jog
3.292,-2.5972033,-0.43745583,-0.39026186,0.8861883,0.27204886,-0.4398413,jog
3.302,-3.535984,-0.4141686,-0.9416262,0.9197859,0.15903878,-0.4331218,jog
3.312,-4.407001,-0.5783855,-1.3483424,0.8947404,0.045417838,-0.3714244,jog
3.323,-4.587522,-0.37973535,-1.2488282,0.9106229,-0.076144345,-0.32927468,jog
3.332,-4.6285257,-0.24748278,-1.410778,0.92039675,-0.25146267,-0.23886663,jog
3.342,-4.61989,-8.07E-04,-1.7558483,0.88191223,-0.37485743,-0.16311935,jog
3.352,-4.2464943,0.4844407,-1.7688936,0.85014725,-0.48542404,-0.09592417,jog
3.362,-3.6481204,1.0512867,-1.3699218,0.8214366,-0.5727778,-0.03300505,jog
3.372,-2.9895973,1.5020664,-0.8399451,0.78539556,-0.6051537,0.023805419,jog
3.382,-2.299313,1.8488295,-0.18963294,0.7359154,-0.576443,0.07450724,jog
3.392,-1.3892136,2.0461428,0.3588859,0.67788327,-0.481148,0.1050505,jog
3.402,-0.8280277,2.033427,0.9169272,0.6119098,-0.363251,0.14536761,jog
3.412,-0.71401405,1.791418,0.91005206,0.5031758,-0.2300824,0.2192823,jog
3.426,-0.76212883,1.4363126,1.0593729,0.42926112,-0.124402694,0.29441872,jog
3.432,-1.1987467,1.0329154,1.4006577,0.38466796,-0.018723011,0.36100304,jog
3.442,-1.5772896,0.86110127,1.2038369,0.33335528,0.027091883,0.3964332,jog
3.452,-1.7986498,0.76586765,0.44897944,0.30769894,-0.004062243,0.3964332,jog
3.462,-1.8499794,0.77597994,0.22625616,0.28937298,-0.08775078,0.37810725,jog
3.472,-1.8188281,0.5600096,0.28547466,0.2960925,-0.2594039,0.35733783,jog
3.482,-1.7520018,0.2549471,0.46330255,0.31869453,-0.37302485,0.37138775,jog
3.492,-1.4958525,-0.061388552,0.7460686,0.3486269,-0.48908925,0.4037636,jog
3.502,-0.9148941,-0.3014989,1.1734967,0.398107,-0.59721243,0.43675032,jog
3.512,0.038884163,-0.3834377,1.4099059,0.4347589,-0.66868365,0.46607184,jog
3.522,1.2518215,-0.19250482,1.6724043,0.47690862,-0.70533556,0.465461,jog
3.532,2.20897,-0.001568437,1.9964725,0.52028,-0.70350295,0.4587415,jog
3.542,2.873086,0.049402952,2.3664355,0.5398277,-0.5660583,0.46607184,jog
3.552,3.586481,-0.26302916,2.5182204,0.56548405,-0.33576205,0.46423927,jog
3.562,3.367549,-0.8054352,1.7535137,0.54593635,-0.061483577,0.4843978,jog
3.572,3.042451,-0.7791826,0.29557577,0.40971345,0.15537357,0.5296018,jog
3.582,3.1978216,0.82613814,0.19698155,0.31319672,0.14926493,0.4599632,jog
3.592,3.0947342,2.7231202,1.3292987,0.30525547,0.016707174,0.2577668,jog
3.602,2.7780476,3.4786136,2.4799585,0.30830982,-0.08408559,-0.008570438,jog
3.612,2.266695,2.450847,3.4793649,0.31869453,-0.11157453,-0.2639121,jog
3.622,1.8142986,0.7730194,3.838108,0.33335528,-0.05598579,-0.2901793,jog
3.632,2.6516743,0.07668823,3.4464076,0.29670337,0.06679813,-0.3451572,jog
3.642,4.1895666,0.26691502,1.4427274,0.2062953,0.09978484,-0.44228476,jog
3.652,5.0951796,0.63012207,-1.092012,0.05724418,-0.001618784,-0.5528514,jog
3.662,6.0575094,2.047892,-2.1604269,-0.1382327,0.06679813,-0.6841874,jog
3.672,6.001766,3.0852964,-1.0914468,-0.35997677,0.57381624,-0.72022843,jog
3.682,4.0103846,3.728078,-1.5453053,-0.6428074,1.0844997,-0.6066075,jog
3.692,2.9671803,4.2931967,-4.6958275,-0.9152533,1.200564,-0.5357472,jog
3.702,2.3971567,4.077423,-6.3473716,-0.96656597,0.9782091,-0.5082582,jog
3.712,0.36186314,2.458449,-5.0396857,-0.87982315,0.7491346,-0.4209045,jog
3.722,-1.3313618,0.70772785,-4.295846,-0.8181257,0.6220746,-0.2901793,jog
3.733,-2.4247694,-1.7683257,-3.3214848,-0.69839615,0.4278195,-0.1673954,jog
3.742,-2.171955,-2.4177375,-2.683497,-0.47604117,0.1376585,-0.02262034,jog
3.752,-1.8650436,-2.5696104,-2.422296,-0.46565646,0.020983234,0.089168,jog
3.762,-1.3295021,-2.0412238,-2.0930526,-0.57377964,-0.003451377,0.2137845,jog
3.772,-0.20084476,-1.1307708,-1.910736,-0.7075591,-0.010170896,0.29380786,jog
3.782,0.7225199,-0.37161642,-1.5381045,-0.8046867,-0.010781761,0.3017491,jog
3.792,1.1842718,-0.22060409,-1.1560183,-0.8474473,-0.030940315,0.2895318,jog
3.802,1.2740517,-0.40428793,-0.692749,-0.8663841,-0.006505705,0.2791471,jog
3.812,0.9812355,-0.62537444,-0.33119535,-0.8608863,0.05213736,0.2791471,jog
3.822,0.31777,-0.7448413,-0.058479667,-0.848669,0.14804322,0.30052736,jog
3.835,-0.43973446,-0.6997867,0.4443904,-0.82118005,0.27937925,0.3280163,jog
3.842,-1.1691074,-0.50166047,0.3658207,-0.7778086,0.35451567,0.34450966,jog
3.852,-1.6909428,-0.06598437,0.31819206,-0.7185547,0.39116758,0.34084448,jog
3.862,-2.2543983,0.10648143,-0.1767191,-0.7087808,0.3587917,0.3194642,jog
3.872,-2.4707193,0.5081037,-0.024105102,-0.69778526,0.37223077,0.27487102,jog
3.882,-2.8079734,0.29328555,0.07730886,-0.653803,0.34290922,0.21867143,jog
3.892,-3.1191578,0.033537686,-0.1623755,-0.62448144,0.2763249,0.17224567,jog
3.902,-3.218822,-0.3821717,-0.07042438,-0.5609515,0.16270396,0.122765586,jog
3.912,-3.0006828,-0.59495276,-0.08166006,-0.5157474,0.07901543,0.07023118,jog
3.922,-2.7567682,-0.7222205,0.18977967,-0.45405,0.004489869,0.011588113,jog
3.932,-2.623498,-0.98052967,0.55681264,-0.38807657,-0.052931465,-0.03789197,jog
3.942,-2.5204158,-1.1774542,0.9054005,-0.35875505,-0.03155118,-0.08126341,jog
3.952,-2.4362679,-1.2716458,1.2397382,-0.3208814,-0.008338299,-0.13135436,jog
3.962,-1.938983,-1.165138,1.2577771,-0.2842295,-0.040103294,-0.2168755,jog
3.972,-1.6875887,-1.1126649,0.7694764,-0.24269065,-0.0926377,-0.29140106,jog
3.982,-1.7814727,-0.9917024,0.93754506,-0.19015625,-0.16227634,-0.3537093,jog
3.992,-1.8028927,-0.7495451,1.054778,-0.14128703,-0.24107796,-0.40868717,jog
4.002,-1.7973199,-0.6646993,1.091033,-0.11318722,-0.29788843,-0.43373266,jog
4.012,-1.813374,-0.6913719,1.5758822,-0.081422225,-0.30582967,-0.42701313,jog
4.022,-1.2281389,-0.98388517,1.7778585,-0.07042666,-0.2826168,-0.41418496,jog
4.032,-0.9071531,-1.1176767,1.6034797,-0.06737232,-0.23619103,-0.39219382,jog
4.042,-0.6373129,-1.120945,1.1915303,-0.08875261,-0.16777413,-0.34454632,jog
4.052,-0.32749176,-0.94755954,0.97064006,-0.114408955,-0.14517212,-0.3274421,jog
4.062,-0.1264553,-0.89060146,1.3044431,-0.06309627,-0.09141597,-0.3170574,jog
4.072,-0.1623354,-1.125608,0.57084584,-0.017892243,-0.1225701,-0.2816272,jog
4.082,-0.05482006,-1.3619981,-0.40591246,-0.049657237,-0.20992383,-0.23336884,jog
4.092,0.28573036,-1.0951042,-0.4413456,-0.10035905,-0.28139508,-0.2132103,jog
4.102,0.96219254,-0.48996615,0.06325406,-0.10524598,-0.32720995,-0.2449753,jog
4.112,1.1689405,-0.38877112,0.881324,-0.016059648,-0.37791178,-0.27246422,jog
4.122,0.99376297,-1.5032945,0.965805,0.056633316,-0.50558263,-0.22176242,jog
4.132,0.69691944,-2.7364576,1.1488497,-0.013616188,-0.6088188,-0.067213506,jog
4.144,1.2405291,-2.9021344,2.801536,-0.09913732,-0.56728,0.10871568,jog
4.152,2.7181969,-2.2962484,4.6422634,-0.11501981,-0.33637294,0.20278893,jog
4.162,3.7650661,-1.652657,5.422501,-0.10952203,-0.007116571,0.22661267,jog
4.172,3.8398619,-1.1824677,5.163493,-0.08081137,0.29220742,0.23638652,jog
4.182,3.2994661,-1.1054335,3.734101,0.05907678,0.44125852,0.23455393,jog
4.192,2.8402882,-1.2769988,1.2297792,0.21545827,0.25983155,0.21622796,jog
4.202,2.2843266,-1.6255245,-2.330369,0.24722327,-0.22214115,0.2895318,jog
4.212,2.4570417,-2.0253925,-4.802131,0.12566109,-0.51230216,0.40803966,jog
4.222,3.3895645,-2.057175,-2.274274,0.20507357,-0.20625862,0.42086783,jog
4.232,4.7045927,-1.8195729,1.3431764,0.50928444,0.30686817,0.33656842,jog
4.246,4.905384,-1.7916751,0.046108246,0.6772724,0.63001585,0.30113825,jog
4.252,3.5344553,-1.5950525,-2.7577534,0.6962092,0.7497454,0.35733783,jog
4.262,1.6598225,-0.99739814,-3.8443935,0.6595573,0.75463235,0.42697647,jog
4.272,0.4669733,0.20387512,-4.4899144,0.5172257,0.60924643,0.43125254,jog
4.282,0.20594311,1.6656215,-4.7679324,0.29914683,0.50723195,0.3512292,jog
4.292,-0.11431599,3.0984066,-4.052911,0.16353473,0.42476517,0.24799296,jog
4.302,0.33663273,4.7976832,-2.225452,0.14887397,0.30075952,0.073285505,jog
4.312,0.30964756,3.7893186,-2.2173247,0.2240104,0.14743233,-0.12952176,jog
4.322,0.052829742,2.2438908,-2.6321647,0.30769894,-0.20564777,-0.29079017,jog
4.332,0.25119495,0.96792734,-2.0059664,0.38711143,-0.37302485,-0.31400305,jog
4.342,0.6629381,-0.004615307,-0.7515432,0.45064142,-0.40051377,-0.3066727,jog
4.352,1.0190239,-0.51557666,0.52172434,0.5153931,-0.25879306,-0.27490768,jog
4.362,0.848773,-0.74193174,1.245224,0.5728144,0.003268138,-0.2358123,jog
4.372,0.48447514,-0.585095,1.0083576,0.615575,0.24883598,-0.21870808,jog
4.382,-0.37030983,-0.3988127,0.16119128,0.63756615,0.35634825,-0.22359501,jog
4.392,-1.1885366,-0.14672506,-0.3973311,0.6674985,0.3313028,-0.26330125,jog
4.402,-2.1064472,0.09308022,-0.92595637,0.6601682,0.22440135,-0.30361834,jog
4.412,-3.1100736,0.053058505,-0.8371137,0.615575,0.16636917,-0.28101635,jog
4.422,-3.3212028,0.30876806,-0.47072077,0.6455074,0.11566735,-0.2797946,jog
4.432,-3.7850919,0.36700404,-0.63198036,0.69010055,0.042974383,-0.27002075,jog
4.442,-4.0973287,0.51767504,-1.1747003,0.6986527,0.042974383,-0.22420587,jog
4.452,-4.0575128,0.96595776,-1.4804087,0.6827702,-0.17632625,-0.1728932,jog
4.462,-3.6441712,1.3434256,-1.5369787,0.65528125,-0.3021645,-0.13868473,jog
4.472,-3.2421465,1.5209527,-1.0697967,0.629014,-0.42983532,-0.08981552,jog
4.482,-2.9456196,1.6284516,-0.66776717,0.5856426,-0.4371657,-0.036670238,jog
4.492,-2.3876848,1.7950146,-0.5588964,0.5343299,-0.4353331,0.020140227,jog
4.502,-1.952476,1.6916585,-0.33323416,0.47568688,-0.40478984,0.089168,jog
4.512,-1.7547092,1.5435865,0.0196715,0.41154602,-0.34797937,0.17407827,jog
4.522,-1.4339952,1.6012732,0.51431143,0.3559573,-0.30949485,0.22661267,jog
4.532,-1.4527359,1.4977875,0.67130935,0.25272107,-0.25879306,0.3139664,jog
4.542,-1.4827127,1.2342381,0.9230308,0.18063895,-0.16044375,0.3915463,jog
4.553,-1.0942097,1.2360725,1.45982,0.15742607,-0.10913107,0.40620705,jog
4.562,-1.0490513,1.2329917,1.057718,0.11283292,-0.109741926,0.41475916,jog
4.572,-1.1091986,1.2980145,0.81360304,0.08900918,-0.13845259,0.40926138,jog
4.582,-1.139432,1.0650092,0.75472534,0.10000475,-0.20014998,0.38360503,jog
4.592,-1.3624134,0.54700893,0.6792028,0.13665666,-0.30399707,0.36527908,jog
4.602,-1.2369242,-0.121519804,0.70522916,0.1922454,-0.43960917,0.36588997,jog
4.612,-0.77711487,-0.84833544,0.9265532,0.29059473,-0.6277557,0.39460063,jog
4.622,-0.037760735,-1.577554,1.3037637,0.35473555,-0.6729597,0.4391938,jog
4.632,1.195754,-1.5962007,1.440788,0.39383096,-0.6460816,0.4703479,jog
4.642,2.6287794,-1.0105793,1.4606414,0.39199835,-0.5465106,0.4581306,jog
4.656,3.3737183,-0.38938868,1.0250112,0.33213356,-0.32904255,0.44835675,jog
4.662,3.5476208,0.3549915,-0.20477262,0.15925868,-0.049877137,0.4795109,jog
4.672,3.934537,2.2079535,-0.530802,0.03952909,0.002657272,0.4477459,jog
4.682,4.150359,4.117711,0.5795932,0.051746394,-0.1964848,0.27120584,jog
4.692,3.9764824,4.492795,2.6718106,0.15131743,-0.3369838,-0.032394186,jog
4.702,2.4828663,2.4079792,4.296397,0.27226877,-0.3247665,-0.20465818,jog
4.712,1.203764,-0.11302346,4.689101,0.3419074,-0.18854356,-0.14173907,jog
